orderno|quantity|sCOrderID|productID
1663|4|823|31
1664|10|823|18
1665|2|823|29
1666|3|824|21
1667|7|824|27
1668|2|824|17
1669|7|825|17
1670|4|825|22
1671|3|826|20
1672|7|826|21
1673|2|826|23
1674|6|827|23
1675|3|827|28
1676|3|827|33
1677|2|828|28
1678|3|829|33
1679|3|830|18
1680|1|830|20
1681|3|830|31
1682|7|831|33
1683|10|831|33
1684|8|832|32
1685|7|833|30
1686|4|834|31
1687|2|834|18
1688|7|834|17
1689|7|835|32
1690|5|836|27
1691|10|837|25
1692|7|838|23
1693|10|838|30
1694|5|838|29
1695|1|839|25
1696|5|839|23
1697|10|840|22
1698|6|841|32
1699|1|842|33
1700|6|842|17
1701|7|842|31
1702|1|843|27
1703|8|843|18
1704|7|844|28
1705|2|845|32
1706|4|846|21
1707|9|846|21
1708|3|846|18
1709|1|847|25
1710|1|848|23
1711|6|848|18
1712|9|849|20
1713|1|849|32
1714|9|849|17
1715|5|850|22
1716|7|851|27
1717|7|851|26
1718|2|851|31
1719|3|852|25
1720|6|853|24
1721|6|854|29
1722|8|854|25
1723|1|855|20
1724|8|855|30
1725|3|855|30
1726|6|856|23
1727|8|856|28
1728|2|856|20
1729|4|857|28
1730|10|858|32
1731|1|858|24
1732|5|859|32
1733|9|859|24
1734|9|859|30
1735|1|860|31
1736|5|861|32
1737|9|862|26
1738|1|863|18
1739|10|863|18
1740|7|864|26
1741|3|864|18
1742|1|864|23
1743|10|865|25
1744|7|866|22
1745|7|866|17
1746|3|866|31
1747|4|867|25
1748|9|868|22
1749|9|868|19
1750|2|868|19
1751|1|869|31
1752|7|870|22
1753|4|871|29
1754|6|871|17
1755|10|871|26
1756|2|872|19
1757|10|872|17
1758|9|873|25
1759|10|873|24
1760|3|874|28
1761|2|875|24
1762|3|875|29
1763|5|875|21
1764|4|876|27
1765|5|876|19
1766|5|876|25
1767|6|877|28
1768|4|877|24
1769|7|877|26
1770|2|878|26
1771|7|878|24
1772|4|878|20
1773|7|879|31
1774|3|879|21
1775|8|880|26
1776|2|881|26
1777|5|882|30
1778|9|882|33
1779|4|883|21
1780|9|883|22
1781|9|883|24
1782|6|884|21
1783|2|885|32
1784|10|885|17
1785|3|885|26
1786|9|886|33
1787|4|886|17
1788|4|886|21
1789|5|887|27
1790|1|887|21
1791|1|888|17
1792|9|888|17
1793|8|889|29
1794|1|890|28
1795|6|890|23
1796|5|890|20
1797|6|891|31
1798|9|891|18
1799|10|891|28
1800|1|892|29
1801|7|892|17
1802|6|893|23
1803|2|894|23
1804|6|894|30
1805|3|895|27
1806|3|895|33
1807|5|896|18
1808|9|896|29
1809|8|896|27
1810|6|897|24
1811|6|897|17
1812|2|897|28
1813|4|898|27
1814|2|899|17
1815|2|899|33
1816|5|900|28
1817|6|900|23
1818|2|900|24
1819|3|901|30
1820|6|902|20
1821|4|902|25
1822|2|902|30
1823|5|903|33
1824|10|903|25
1825|5|903|19
1826|9|904|33
1827|7|905|27
1828|6|906|27
1829|9|907|30
1830|3|907|29
1831|4|908|23
1832|4|908|27
1833|7|908|29
1834|4|909|33
1835|4|909|19
1836|4|910|25
1837|1|911|23
1838|5|912|27
1839|10|913|22
1840|6|913|29
1841|6|914|30
1842|4|914|20
1843|3|915|29
1844|1|915|33
1845|5|915|22
1846|5|916|32
1847|9|916|26
1848|7|916|30
1849|4|917|19
1850|3|917|28
1851|7|918|31
1852|1|918|24
1853|9|919|27
1854|10|919|29
1855|2|920|32
1856|8|921|17
1857|8|921|24
1858|3|921|28
1859|3|922|25
1860|3|922|32
1861|1|922|29
1862|5|923|28
1863|5|924|28
1864|8|924|17
1865|9|924|28
1866|3|925|22
1867|4|925|23
1868|6|925|24
1869|5|926|17
1870|8|926|25
1871|8|927|19
1872|9|928|22
1873|9|929|18
1874|10|929|30
1875|3|929|24
1876|7|930|21
1877|9|930|20
1878|1|931|23
1879|7|931|17
1880|9|932|32
1881|10|932|29
1882|7|932|30
1883|6|933|27
1884|1|933|18
1885|3|933|31
1886|6|934|18
1887|7|935|26
1888|1|935|27
1889|4|936|24
1890|5|937|18
1891|1|937|17
1892|9|938|17
1893|10|938|29
1894|2|938|19
1895|3|939|20
1896|7|940|29
1897|4|941|17
1898|9|941|22
1899|2|941|28
1900|10|942|26
1901|7|942|25
1902|9|943|31
1903|5|944|24
1904|8|945|27
1905|4|945|21
1906|9|946|29
1907|1|947|17
1908|10|948|32
1909|8|948|32
1910|10|949|25
1911|10|949|26
1912|4|949|23
1913|5|950|19
1914|7|951|26
1915|6|951|31
1916|8|952|23
1917|3|952|32
1918|5|953|24
1919|9|953|26
1920|10|953|32
1921|7|954|25
1922|2|954|25
1923|9|955|28
1924|10|956|27
1925|7|957|25
1926|7|958|21
1927|9|958|29
1928|3|959|30
1929|4|959|20
1930|1|960|29
1931|1|961|31
1932|3|961|25
1933|7|961|32
1934|2|962|17
1935|1|963|17
1936|1|963|24
1937|3|963|20
1938|8|964|25
1939|9|965|26
1940|5|966|30
1941|8|966|20
1942|6|967|33
1943|8|967|22
1944|2|968|20
1945|4|968|26
1946|9|968|33
1947|10|969|21
1948|1|969|29
1949|10|969|21
1950|8|970|29
1951|9|971|24
1952|1|972|26
1953|2|973|25
1954|5|973|33
1955|7|973|26
1956|1|974|21
1957|1|975|22
1958|10|975|33
1959|6|975|32
1960|8|976|23
1961|7|977|19
1962|9|978|20
1963|8|978|19
1964|2|979|17
1965|2|980|19
1966|8|981|23
1967|3|981|31
1968|10|982|24
1969|6|983|32
1970|5|984|17
1971|4|984|23
1972|3|985|20
1973|8|986|26
1974|3|986|27
1975|7|986|33
1976|7|987|30
1977|10|987|27
1978|2|988|32
1979|4|988|21
1980|1|988|27
1981|4|989|17
1982|9|989|30
1983|1|989|24
1984|6|990|22
1985|2|990|28
1986|1|991|28
1987|3|991|18
1988|10|992|21
1989|4|993|17
1990|3|994|31
1991|4|994|20
1992|10|995|24
1993|5|995|28
1994|6|995|28
1995|4|996|30
1996|6|997|30
1997|4|998|22
1998|4|999|31
1999|10|999|32
2000|6|1000|32
2001|6|1000|25
2002|9|1000|19
2003|9|1001|31
2004|3|1001|18
2005|2|1001|20
2006|2|1002|20
2007|9|1002|27
2008|3|1003|31
2009|7|1003|19
2010|2|1004|24
2011|9|1004|17
2012|5|1004|32
2013|4|1005|32
2014|3|1005|20
2015|9|1005|19
2016|8|1006|32
2017|6|1007|27
2018|2|1007|29
2019|6|1007|20
2020|6|1008|26
2021|10|1008|25
2022|8|1009|29
2023|9|1009|21
2024|8|1010|33
2025|3|1011|26
2026|10|1011|27
2027|8|1012|33
2028|5|1012|19
2029|9|1013|23
2030|8|1013|22
2031|4|1013|32
2032|4|1014|17
2033|9|1014|32
2034|6|1014|26
2035|6|1015|23
2036|2|1016|22
2037|6|1017|24
2038|3|1017|24
2039|5|1018|23
2040|1|1019|27
2041|6|1019|31
2042|5|1019|24
2043|2|1020|25
2044|3|1021|30
2045|4|1021|26
2046|3|1021|19
2047|9|1022|17
2048|8|1022|22
2049|1|1022|33
2050|4|1023|31
2051|4|1024|27
2052|6|1025|22
2053|10|1025|21
2054|7|1025|32
2055|9|1026|25
2056|9|1026|27
2057|2|1026|17
2058|10|1027|23
2059|8|1027|19
2060|9|1028|23
2061|7|1028|27
2062|4|1028|21
2063|8|1029|25
2064|2|1030|22
2065|3|1030|18
2066|1|1030|21
2067|1|1031|27
2068|7|1032|20
2069|10|1032|19
2070|10|1033|20
2071|8|1034|19
2072|3|1035|21
2073|10|1036|31
2074|6|1037|22
2075|7|1038|24
2076|1|1039|21
2077|6|1040|31
2078|6|1040|26
2079|2|1041|31
2080|8|1042|23
2081|8|1043|31
2082|7|1043|17
2083|5|1043|30
2084|6|1044|20
2085|2|1044|24
2086|2|1045|22
2087|4|1045|22
2088|7|1045|17
2089|3|1046|24
2090|10|1047|25
2091|8|1047|28
2092|2|1047|20
2093|3|1048|26
2094|8|1048|30
2095|7|1048|17
2096|7|1049|20
2097|9|1049|25
2098|7|1049|26
2099|3|1050|28
2100|3|1051|27
2101|10|1051|17
2102|5|1051|24
2103|7|1052|17
2104|3|1052|25
2105|2|1052|25
2106|6|1053|17
2107|1|1053|25
2108|1|1053|17
2109|4|1054|31
2110|8|1054|24
2111|2|1055|20
2112|5|1055|26
2113|10|1056|19
2114|1|1056|17
2115|10|1056|17
2116|1|1057|28
2117|6|1058|28
2118|1|1058|22
2119|4|1059|25
2120|10|1060|28
2121|9|1060|20
2122|7|1061|22
2123|7|1061|21
2124|8|1062|30
2125|10|1063|33
2126|9|1063|25
2127|7|1063|33
2128|10|1064|22
2129|7|1064|21
2130|1|1064|26
2131|9|1065|28
2132|6|1065|23
2133|5|1066|22
2134|5|1066|24
2135|5|1067|20
2136|10|1067|30
2137|7|1068|23
2138|4|1068|25
2139|1|1068|25
2140|2|1069|32
2141|10|1070|27
2142|7|1070|24
2143|4|1071|33
2144|2|1072|23
2145|7|1072|33
2146|4|1073|23
2147|5|1073|22
2148|10|1074|25
2149|6|1075|31
2150|3|1076|24
2151|5|1076|32
2152|3|1076|22
2153|1|1077|32
2154|9|1077|26
2155|1|1078|30
2156|7|1079|30
2157|7|1079|29
2158|9|1079|30
2159|3|1080|18
2160|5|1080|29
2161|9|1081|26
2162|7|1081|22
2163|9|1081|26
2164|5|1082|33
2165|10|1082|25
2166|5|1083|33
2167|5|1083|33
2168|3|1084|32
2169|9|1084|18
2170|1|1085|29
2171|1|1085|18
2172|8|1085|24
2173|10|1086|22
2174|9|1087|23
2175|3|1087|23
2176|1|1087|25
2177|9|1088|19
2178|7|1088|22
2179|4|1088|25
2180|4|1089|23
2181|1|1089|33
2182|8|1089|32
2183|6|1090|25
2184|9|1090|33
2185|8|1091|27
2186|10|1091|18
2187|8|1091|29
2188|8|1092|20
2189|6|1093|18
2190|2|1093|17
2191|9|1093|21
2192|8|1094|17
2193|10|1094|33
2194|8|1094|30
2195|8|1095|29
2196|10|1096|30
2197|10|1096|29
2198|8|1097|29
2199|3|1098|22
2200|5|1099|30
2201|8|1099|21
2202|10|1099|31
2203|7|1100|22
2204|9|1100|21
2205|5|1100|31
2206|6|1101|28
2207|6|1102|19
2208|8|1102|22
2209|2|1102|21
2210|7|1103|29
2211|6|1104|18
2212|4|1105|20
2213|9|1105|28
2214|5|1105|31
2215|6|1106|21
2216|9|1106|17
2217|1|1107|30
2218|2|1108|27
2219|1|1108|17
2220|3|1108|32
2221|10|1109|26
2222|8|1109|19
2223|1|1109|24
2224|8|1110|19
2225|9|1110|24
2226|9|1110|31
2227|7|1111|17
2228|4|1111|19
2229|5|1111|28
2230|7|1112|27
2231|6|1112|27
2232|2|1112|24
2233|4|1113|33
2234|4|1113|17
2235|3|1113|33
2236|7|1114|27
2237|8|1115|20
2238|7|1116|27
2239|8|1116|30
2240|2|1116|17
2241|6|1117|20
2242|8|1117|31
2243|5|1118|19
2244|2|1119|21
2245|10|1119|30
2246|7|1119|22
2247|7|1120|27
2248|1|1121|23
2249|2|1122|19
2250|2|1122|25
2251|2|1122|30
2252|8|1123|17
2253|5|1123|23
2254|4|1123|23
2255|8|1124|33
2256|9|1125|30
2257|1|1126|33
2258|5|1127|21
2259|4|1127|18
2260|10|1128|22
2261|4|1128|32
2262|1|1128|18
2263|6|1129|19
2264|9|1129|24
2265|10|1129|33
2266|4|1130|21
2267|10|1130|24
2268|4|1130|30
2269|10|1131|18
2270|4|1131|19
2271|2|1131|26
2272|1|1132|30
2273|4|1132|17
2274|2|1133|19
2275|8|1134|23
2276|3|1134|25
2277|7|1134|33
2278|3|1135|19
2279|5|1135|20
2280|8|1135|30
2281|8|1136|22
2282|4|1136|20
2283|10|1137|26
2284|4|1137|22
2285|3|1138|23
2286|4|1139|31
2287|5|1139|20
2288|2|1140|18
2289|9|1141|27
2290|10|1141|33
2291|8|1141|27
2292|3|1142|20
2293|2|1143|18
2294|6|1143|23
2295|8|1144|29
2296|1|1144|17
2297|2|1145|32
2298|2|1145|29
2299|8|1145|31
2300|6|1146|32
2301|1|1146|24
2302|8|1146|19
2303|8|1147|32
2304|5|1147|27
2305|7|1147|31
2306|8|1148|21
2307|3|1149|18
2308|9|1149|29
2309|4|1150|28
2310|5|1151|21
2311|5|1151|21
2312|7|1151|24
2313|3|1152|18
2314|9|1152|23
2315|3|1152|24
2316|10|1153|32
2317|1|1154|23
2318|9|1155|18
2319|10|1155|29
2320|3|1156|20
2321|8|1157|17
2322|7|1157|30
2323|5|1157|27
2324|2|1158|17
2325|3|1158|33
2326|7|1158|25
2327|5|1159|19
2328|1|1159|27
2329|9|1160|30
2330|3|1161|20
2331|5|1161|33
2332|7|1162|30
2333|4|1162|29
2334|9|1162|32
2335|2|1163|17
2336|8|1164|28
2337|5|1164|25
2338|3|1164|30
2339|3|1165|22
2340|6|1165|18
2341|6|1166|17
2342|1|1167|32
2343|5|1167|21
2344|3|1168|25
2345|1|1169|23
2346|7|1170|23
2347|1|1171|28
2348|3|1171|26
2349|8|1172|19
2350|1|1172|17
2351|7|1173|28
2352|7|1174|21
2353|2|1174|33
2354|2|1175|30
2355|10|1176|27
2356|8|1176|25
2357|4|1177|29
2358|1|1177|22
2359|6|1177|27
2360|9|1178|20
2361|2|1178|20
2362|9|1179|23
2363|9|1180|22
2364|4|1180|17
2365|3|1180|33
2366|6|1181|19
2367|4|1182|25
2368|2|1182|20
2369|3|1182|32
2370|9|1183|21
2371|5|1183|29
2372|8|1183|19
2373|1|1184|30
2374|3|1185|30
2375|3|1185|23
2376|10|1186|28
2377|9|1187|26
2378|2|1187|33
2379|5|1188|24
2380|10|1188|27
2381|3|1188|21
2382|10|1189|18
2383|9|1190|29
2384|4|1191|33
2385|2|1191|24
2386|1|1191|28
2387|3|1192|22
2388|4|1193|31
2389|2|1193|17
2390|10|1193|26
2391|5|1194|18
2392|6|1194|21
2393|8|1194|30
2394|4|1195|24
2395|9|1195|22
2396|9|1196|30
2397|6|1196|19
2398|5|1197|32
2399|1|1198|17
2400|6|1199|17
2401|4|1200|30
2402|7|1200|32
2403|4|1200|27
2404|10|1201|27
2405|1|1201|26
2406|8|1202|22
2407|2|1202|28
2408|8|1202|20
2409|6|1203|18
2410|10|1204|20
2411|8|1205|26
2412|2|1205|24
2413|2|1206|28
2414|2|1206|20
2415|6|1206|20
2416|6|1207|30
2417|1|1207|30
2418|10|1207|33
2419|6|1208|22
2420|3|1208|28
2421|8|1208|25
2422|4|1209|32
2423|1|1209|21
2424|9|1209|21
2425|4|1210|25
2426|7|1210|17
2427|8|1211|22
2428|3|1211|24
2429|3|1211|21
2430|10|1212|20
2431|4|1213|17
2432|4|1213|24
2433|10|1214|25
2434|7|1215|33
2435|9|1216|20
2436|2|1217|22
2437|2|1218|28
2438|10|1219|19
2439|3|1220|19
2440|5|1220|22
2441|2|1221|28
2442|8|1221|30
2443|6|1221|17
2444|10|1222|17
2445|6|1223|31
2446|9|1223|26
2447|6|1223|32
2448|5|1224|19
2449|4|1225|23
2450|10|1225|19
2451|10|1226|23
2452|10|1227|20
2453|5|1227|33
2454|5|1228|27
2455|9|1229|23
2456|1|1230|20
2457|6|1231|19
2458|6|1231|27
2459|6|1232|26
2460|7|1232|17
2461|2|1232|18
2462|2|1233|33
2463|9|1233|32
2464|8|1233|24
2465|3|1234|22
2466|1|1235|23
2467|1|1235|21
2468|9|1236|31
2469|5|1236|29
2470|3|1236|17
2471|9|1237|33
2472|9|1237|17
2473|1|1237|19
2474|10|1238|30
2475|1|1238|18
2476|8|1239|18
2477|9|1240|28
2478|10|1240|30
2479|4|1240|33
2480|6|1241|18
2481|2|1241|27
2482|3|1242|19
2483|10|1243|27
2484|8|1243|33
2485|8|1244|22
2486|9|1245|30
2487|8|1246|31
2488|8|1247|31
2489|1|1247|25
2490|6|1247|23
2491|4|1248|26
2492|9|1248|25
2493|6|1248|21
2494|2|1249|33
2495|6|1250|30
2496|8|1251|26
2497|5|1251|28
2498|6|1251|23
2499|7|1252|21
2500|5|1252|26
2501|8|1252|29
2502|6|1253|22
2503|4|1253|19
2504|10|1253|28
2505|1|1254|22
2506|4|1254|30
2507|10|1254|18
2508|10|1255|17
2509|9|1255|27
2510|2|1255|24
2511|10|1256|19
2512|10|1256|30
2513|3|1257|27
2514|6|1257|25
2515|10|1257|21
2516|3|1258|32
2517|7|1258|17
2518|7|1259|17
2519|5|1260|21
2520|8|1260|21
2521|9|1261|28
2522|2|1261|27
2523|5|1262|31
2524|7|1262|21
2525|1|1262|23
2526|8|1263|21
2527|3|1263|31
2528|10|1263|23
2529|6|1264|25
2530|1|1264|23
2531|9|1264|18
2532|5|1265|22
2533|10|1266|25
2534|10|1267|26
2535|1|1268|30
2536|1|1268|33
2537|2|1268|20
2538|3|1269|24
2539|9|1270|31
2540|1|1270|32
2541|6|1270|29
2542|2|1271|23
2543|4|1271|26
2544|10|1272|30
2545|8|1272|33
2546|2|1273|21
2547|10|1273|24
2548|8|1274|21
2549|6|1274|30
2550|7|1274|31
2551|8|1275|24
2552|8|1275|28
2553|8|1276|26
2554|2|1276|32
2555|8|1277|22
2556|3|1277|29
2557|10|1277|28
2558|9|1278|17
2559|8|1278|18
2560|1|1279|24
2561|3|1279|20
2562|7|1280|17
2563|4|1280|26
2564|9|1281|27
2565|7|1282|29
2566|6|1283|29
2567|5|1284|21
2568|9|1284|30
2569|2|1285|27
2570|5|1285|27
2571|5|1285|31
2572|7|1286|24
2573|6|1286|29
2574|2|1286|25
2575|4|1287|23
2576|9|1287|17
2577|10|1288|17
2578|2|1288|25
2579|1|1289|18
2580|4|1289|32
2581|6|1289|17
2582|4|1290|22
2583|6|1290|25
2584|6|1290|28
2585|9|1291|21
2586|5|1292|32
2587|2|1292|20
2588|4|1292|23
2589|6|1293|17
2590|8|1294|19
2591|9|1295|27
2592|1|1295|28
2593|6|1296|32
2594|10|1296|24
2595|5|1296|18
2596|10|1297|32
2597|3|1297|27
2598|3|1298|20
2599|8|1299|22
2600|5|1300|32
2601|6|1301|26
2602|7|1301|30
2603|7|1302|26
2604|6|1302|23
2605|9|1303|26
2606|4|1303|32
2607|3|1303|33
2608|3|1304|25
2609|6|1305|28
2610|9|1306|20
2611|2|1306|21
2612|1|1307|24
2613|5|1307|29
2614|10|1308|28
2615|1|1309|33
2616|3|1310|25
2617|7|1310|30
2618|7|1310|33
2619|10|1311|20
2620|3|1311|22
2621|5|1312|17
2622|3|1312|22
2623|6|1313|24
2624|8|1314|17
2625|2|1314|21
2626|6|1315|30
2627|8|1315|20
2628|4|1316|21
2629|4|1316|21
2630|3|1316|23
2631|1|1317|32
2632|9|1317|33
2633|4|1317|32
2634|3|1318|23
2635|8|1318|25
2636|2|1319|18
2637|5|1320|29
2638|6|1320|25
2639|6|1321|27
2640|4|1322|25
2641|4|1322|30
2642|10|1322|24
2643|10|1323|30
2644|4|1323|25
2645|6|1323|33
2646|6|1324|19
2647|7|1324|21
2648|2|1325|28
2649|9|1326|20
2650|3|1326|30
2651|5|1327|31
2652|10|1328|31
2653|8|1329|28
2654|10|1330|23
2655|10|1331|26
2656|9|1332|31
2657|4|1332|33
2658|3|1333|23
2659|6|1333|31
2660|9|1333|33
2661|4|1334|30
2662|5|1334|24
2663|1|1335|17
2664|5|1335|29
2665|6|1335|20
2666|5|1336|22
2667|9|1336|30
2668|9|1337|32
2669|3|1337|20
2670|1|1337|27
2671|5|1338|21
2672|4|1339|24
2673|6|1339|17
2674|3|1340|20
2675|9|1340|26
2676|3|1341|31
2677|6|1341|32
2678|7|1342|18
2679|10|1342|33
2680|9|1342|32
2681|8|1343|21
2682|8|1343|20
2683|5|1344|28
2684|9|1344|17
2685|6|1344|19
2686|3|1345|19
2687|3|1345|31
2688|10|1346|18
2689|3|1346|22
2690|3|1347|31
2691|6|1347|24
2692|3|1348|26
2693|9|1348|29
2694|1|1348|25
2695|7|1349|28
2696|3|1349|29
2697|8|1350|26
2698|7|1350|27
2699|7|1351|24
2700|3|1351|25
2701|1|1351|31
2702|10|1352|22
2703|4|1353|24
2704|7|1354|25
2705|6|1354|20
2706|7|1355|18
2707|1|1356|19
2708|5|1357|18
2709|3|1357|25
2710|8|1357|33
2711|4|1358|22
2712|3|1359|17
2713|3|1359|30
2714|10|1359|22
2715|2|1360|22
2716|10|1360|26
2717|6|1361|22
2718|2|1362|20
2719|7|1362|33
2720|10|1363|31
2721|9|1363|25
2722|4|1363|31
2723|10|1364|21
2724|10|1364|31
2725|1|1365|28
2726|2|1366|23
2727|10|1367|30
2728|8|1368|28
2729|5|1368|31
2730|3|1369|20
2731|9|1370|24
2732|2|1370|20
2733|8|1371|32
2734|4|1371|31
2735|2|1372|22
2736|9|1373|23
2737|4|1374|22
2738|8|1374|30
2739|3|1375|24
2740|5|1375|27
2741|4|1376|22
2742|1|1376|29
2743|7|1377|29
2744|1|1377|32
2745|2|1378|31
2746|7|1378|29
2747|3|1379|20
2748|6|1379|22
2749|7|1380|32
2750|10|1380|18
2751|5|1381|18
2752|8|1381|22
2753|4|1382|28
2754|7|1382|31
2755|8|1382|19
2756|4|1383|26
2757|1|1383|28
2758|5|1384|27
2759|4|1384|22
2760|6|1385|25
2761|3|1385|27
2762|3|1386|27
2763|7|1387|26
2764|5|1387|21
2765|7|1388|19
2766|3|1388|20
2767|6|1389|22
2768|2|1389|21
2769|10|1390|19
2770|7|1390|24
2771|1|1390|26
2772|5|1391|32
2773|9|1392|17
2774|3|1392|27
2775|10|1393|28
2776|6|1393|27
2777|6|1394|19
2778|2|1395|33
2779|5|1395|19
2780|9|1395|19
2781|5|1396|32
2782|1|1397|26
2783|1|1397|28
2784|2|1397|17
2785|6|1398|26
2786|5|1398|30
2787|5|1398|29
2788|5|1399|29
2789|3|1400|18
2790|5|1400|17
2791|7|1400|25
2792|5|1401|32
2793|7|1401|22
2794|7|1401|25
2795|3|1402|32
2796|1|1402|17
2797|1|1402|29
2798|7|1403|30
2799|1|1403|23
2800|8|1404|18
2801|8|1405|33
2802|9|1405|26
2803|9|1405|29
2804|8|1406|25
2805|2|1407|21
2806|10|1407|23
2807|5|1407|24
2808|9|1408|33
2809|9|1409|31
2810|5|1410|21
2811|10|1410|29
2812|6|1410|26
2813|2|1411|27
2814|10|1411|22
2815|7|1411|24
2816|4|1412|17
2817|2|1413|30
2818|9|1414|26
2819|8|1414|30
2820|8|1415|33
2821|7|1415|18
2822|5|1415|25
2823|7|1416|17
2824|8|1416|29
2825|10|1416|20
2826|3|1417|19
2827|6|1417|31
2828|5|1418|29
2829|3|1418|19
2830|6|1419|24
2831|5|1419|29
2832|6|1420|22
2833|7|1420|20
2834|8|1420|19
2835|9|1421|27
2836|7|1421|23
2837|8|1421|17
2838|8|1422|18
2839|6|1422|22
2840|2|1422|26
2841|6|1423|18
2842|7|1423|32
2843|2|1423|23
2844|9|1424|20
2845|10|1424|17
2846|3|1425|17
2847|9|1425|23
2848|8|1425|22
2849|9|1426|32
2850|4|1427|30
2851|1|1427|19
2852|4|1428|18
2853|8|1428|33
2854|7|1429|19
2855|1|1429|33
2856|2|1429|33
2857|7|1430|19
2858|8|1431|22
2859|2|1431|23
2860|10|1431|20
2861|6|1432|25
2862|5|1432|20
2863|1|1433|17
2864|1|1433|32
2865|5|1433|31
2866|7|1434|18
2867|4|1434|19
2868|1|1435|19
2869|1|1435|31
2870|4|1436|20
2871|10|1437|30
2872|1|1437|28
2873|10|1437|21
2874|5|1438|23
2875|5|1439|22
2876|1|1439|21
2877|1|1440|32
2878|4|1441|32
2879|1|1441|24
2880|8|1442|19
2881|5|1442|23
2882|6|1443|29
2883|10|1443|30
2884|8|1443|22
2885|2|1444|19
2886|10|1445|25
2887|2|1445|17
2888|5|1445|28
2889|8|1446|25
2890|2|1447|23
2891|8|1447|23
2892|8|1447|22
2893|2|1448|28
2894|9|1448|21
2895|6|1449|24
2896|2|1449|27
2897|2|1450|31
2898|5|1450|24
2899|3|1451|25
2900|3|1451|24
2901|2|1451|31
2902|6|1452|32
2903|7|1452|21
2904|7|1453|29
2905|8|1454|29
2906|7|1454|21
2907|6|1454|23
2908|8|1455|26
2909|1|1455|29
2910|6|1456|33
2911|5|1456|24
2912|10|1457|33
2913|10|1457|20
2914|10|1458|30
2915|5|1458|23
2916|4|1458|18
2917|4|1459|28
2918|10|1459|33
2919|9|1459|21
2920|2|1460|26
2921|2|1460|23
2922|9|1461|31
2923|10|1461|19
2924|4|1462|28
2925|1|1462|22
2926|2|1463|25
2927|6|1463|24
2928|10|1464|32
2929|1|1464|25
2930|1|1465|26
2931|8|1465|23
2932|3|1465|32
2933|10|1466|32
2934|4|1466|29
2935|7|1466|27
2936|9|1467|29
2937|9|1468|31
2938|3|1468|23
2939|6|1469|22
2940|5|1469|17
2941|5|1470|25
2942|5|1470|28
2943|8|1471|30
2944|8|1471|25
2945|5|1471|32
2946|10|1472|17
2947|7|1472|18
2948|1|1473|25
2949|9|1473|29
2950|8|1473|25
2951|2|1474|20
2952|8|1475|27
2953|3|1475|29
2954|4|1476|21
2955|9|1476|21
2956|8|1476|26
2957|6|1477|26
2958|8|1477|21
2959|5|1477|28
2960|5|1478|31
2961|5|1478|24
2962|5|1479|23
2963|2|1479|27
2964|10|1479|21
2965|1|1480|27
2966|2|1481|25
2967|3|1481|29
2968|5|1482|32
2969|3|1483|23
2970|8|1483|26
2971|7|1484|27
2972|1|1485|32
2973|2|1485|17
2974|3|1485|17
2975|7|1486|21
2976|8|1487|29
2977|4|1488|21
2978|9|1488|31
2979|1|1488|21
2980|2|1489|25
2981|8|1489|17
2982|5|1490|19
2983|5|1490|24
2984|4|1490|22
2985|6|1491|31
2986|8|1491|27
2987|5|1491|17
2988|2|1492|20
2989|6|1492|26
2990|4|1493|20
2991|6|1493|29
2992|3|1494|25
2993|6|1495|30
2994|3|1495|28
2995|6|1495|28
2996|9|1496|30
2997|7|1496|20
2998|8|1496|27
2999|9|1497|30
3000|1|1497|27
3001|1|1498|31
3002|6|1498|27
3003|4|1498|27
3004|6|1499|18
3005|2|1499|20
3006|3|1499|22
3007|10|1500|25
3008|1|1500|17
3009|5|1500|33
3010|3|1501|33
3011|2|1501|17
3012|3|1502|19
3013|5|1502|18
3014|9|1503|29
3015|6|1503|32
3016|6|1503|28
3017|10|1504|30
3018|9|1504|23
3019|6|1504|30
3020|8|1505|19
3021|6|1506|24
3022|9|1507|22
3023|3|1508|22
3024|6|1508|29
3025|6|1508|19
3026|3|1509|26
3027|7|1509|24
3028|1|1510|26
3029|5|1510|22
3030|1|1510|31
3031|7|1511|25
3032|6|1512|25
3033|7|1513|28
3034|2|1513|33
3035|5|1513|21
3036|8|1514|30
3037|5|1515|32
3038|5|1515|31
3039|5|1515|25
3040|2|1516|25
3041|7|1517|31
3042|5|1517|27
3043|2|1517|18
3044|2|1518|25
3045|2|1518|27
3046|5|1518|26
3047|3|1519|20
3048|3|1520|19
3049|8|1520|33
3050|2|1520|28
3051|4|1521|31
3052|8|1521|23
3053|10|1521|30
3054|2|1522|22
3055|8|1523|29
3056|6|1524|31
3057|6|1525|28
3058|3|1526|22
3059|6|1526|21
3060|3|1527|20
3061|2|1527|19
3062|8|1527|26
3063|6|1528|25
3064|3|1529|28
3065|9|1529|23
3066|9|1529|30
3067|2|1530|29
3068|8|1530|23
3069|2|1530|21
3070|9|1531|30
3071|3|1531|20
3072|7|1532|28
3073|7|1532|23
3074|8|1532|25
3075|3|1533|30
3076|2|1534|24
3077|8|1535|22
3078|5|1535|18
3079|9|1535|26
3080|4|1536|24
3081|9|1536|24
3082|3|1537|25
3083|1|1537|22
3084|1|1538|29
3085|9|1538|22
3086|7|1538|20
3087|6|1539|18
3088|5|1539|29
3089|3|1540|20
3090|1|1540|31
3091|3|1541|21
3092|6|1541|28
3093|4|1541|25
